PID|MOS|Noisiness|Coloration|Discontinuity|Loudness|ID|Condition
14|2|1.8040127999999997|2.0374722000000003|4.1153586|2.3725065999999995|c00055_nsc_w049_manama_1.wav|55.0
14|1|1.3443382000000001|3.7064056000000005|3.6202734|1.0214117999999999|c00056_nsc_m016_beirut_1.wav|56.0
14|2|1.5905405999999997|3.5330608000000003|3.7064056000000005|1.4013|c00056_nsc_w197_westisland_1.wav|56.0
14|5|4.6562818|2.2021198|4.5985|1.730425|c00057_nsc_m255_stepanakert_1.wav|57.0
14|5|4.5985|4.265875|4.7107824|3.8748|c00057_nsc_w104_kathmandu_1.wav|57.0
14|2|2.3725065999999995|1.8798214000000002|1.3443382000000001|2.4594592|c00058_nsc_m176_nouadhibou_1.wav|58.0
14|1|2.7254674000000003|1.8798214000000002|1.5245584|2.6360968000000002|c00058_nsc_w011_jerusalem_1.wav|58.0
14|2|1.8040127999999997|3.6202734|4.265875|3.7064056000000005|c00059_nsc_m280_skopje_1.wav|59.0
14|2|2.0374722000000003|3.9567478|3.7064056000000005|2.7254674000000003|c00059_nsc_w107_garapan_1.wav|59.0
14|1|2.3725065999999995|2.0374722000000003|1.8798214000000002|2.5473749999999997|c00060_nsc_m202_oslo_1.wav|60.0
14|1|3.6202734|1.5245584|1.1124912|2.4594592|c00060_nsc_w241_auckland_1.wav|60.0
15|5|4.4737216|3.5330608000000003|4.5985|4.5985|c00001_nsc_m019_banjul_1.wav|1.0
15|5|4.537594200000001|2.2866744|4.5985|4.5985|c00001_nsc_w163_valletta_1.wav|1.0
15|3|2.9959000000000002|4.0369864|4.5985|4.5985|c00002_nsc_m198_khujand_1.wav|2.0
15|4|2.9959000000000002|2.8153296|4.537594200000001|4.5985|c00002_nsc_w084_papeete_1.wav|2.0
15|2|1.4013|3.176550400000001|4.5985|2.9959000000000002|c00003_nsc_m080_saipan_1.wav|3.0
15|2|1.4013|2.8153296|4.5985|4.0369864|c00003_nsc_w099_arequipa_1.wav|3.0
15|4|4.5985|2.6360968000000002|4.5985|2.1189999999999998|c00004_nsc_m023_malabo_1.wav|4.0
15|4|4.5985|2.4594592|4.5985|4.0369864|c00004_nsc_w046_gitarama_1.wav|4.0
15|2|1.5245584|2.8153296|4.5985|4.0369864|c00005_nsc_m165_fivecays_1.wav|5.0
15|1|1.5245584|3.0862938000000004|4.5985|2.4594592|c00005_nsc_w142_phnompenh_1.wav|5.0
15|3|2.3725065999999995|2.9959000000000002|4.265875|3.5330608000000003|c00006_nsc_m020_edinburghofthesevenseas_1.wav|6.0
15|4|3.3560232|3.0862938000000004|4.4070394|3.3560232|c00006_nsc_w145_portlouis_1.wav|6.0
15|4|4.5985|2.4594592|3.5330608000000003|4.5985|c00007_nsc_m253_yangon_1.wav|7.0
15|3|4.265875|2.7254674000000003|1.9576935999999998|4.537594200000001|c00007_nsc_w181_hongkong_1.wav|7.0
15|1|4.4737216|2.8153296|1.4013|3.444925|c00008_nsc_m091_tiraspol_1.wav|8.0
15|1|4.537594200000001|4.1917072|1.4614257999999998|4.4070394|c00008_nsc_w002_moundou_1.wav|8.0
15|2|2.3725065999999995|3.3560232|3.444925|3.5330608000000003|c00009_nsc_m086_kualalumpur_1.wav|9.0
15|3|1.730425|2.8153296|4.4737216|3.8748|c00009_nsc_w017_brazzaville_1.wav|9.0
15|2|1.730425|2.6360968000000002|4.4070394|3.7064056000000005|c00010_nsc_m122_koror_1.wav|10.0
15|2|1.9576935999999998|2.5473749999999997|4.5985|4.1917072|c00010_nsc_w161_vaitele_1.wav|10.0
15|2|2.2021198|2.5473749999999997|4.4737216|4.265875|c00011_nsc_m158_monrovia_1.wav|11.0
15|3|1.8040127999999997|3.7913002000000002|4.4737216|4.4737216|c00011_nsc_w140_telaviv_1.wav|11.0
15|5|4.4737216|2.3725065999999995|4.5985|4.337704799999999|c00012_nsc_m070_athens_1.wav|12.0
15|3|4.0369864|2.8153296|4.537594200000001|4.337704799999999|c00012_nsc_w144_mindelo_1.wav|12.0
15|4|3.8748|2.2021198|3.6202734|4.4070394|c00013_nsc_m190_chisinau_1.wav|13.0
15|4|4.265875|3.3560232|3.7913002000000002|4.537594200000001|c00013_nsc_w172_nuuk_1.wav|13.0
15|3|4.4737216|2.8153296|4.0369864|4.4737216|c00014_nsc_m234_oranjestad_1.wav|14.0
15|4|4.337704799999999|2.4594592|3.7913002000000002|4.4737216|c00014_nsc_w047_paris_1.wav|14.0
15|2|3.7913002000000002|3.444925|3.3560232|4.5985|c00015_nsc_m090_riyadh_1.wav|15.0
15|2|2.6360968000000002|3.176550400000001|3.2665125999999995|4.4070394|c00015_nsc_w209_daressalaam_1.wav|15.0
15|2|4.4737216|3.3560232|2.4594592|4.265875|c00016_nsc_m106_zurich_1.wav|16.0
15|3|3.7064056000000005|2.5473749999999997|2.4594592|4.4737216|c00016_nsc_w087_sarajevo_1.wav|16.0
15|5|4.337704799999999|2.6360968000000002|4.5985|4.5985|c00017_nsc_m147_vilnius_1.wav|17.0
15|5|4.4737216|2.8153296|4.5985|4.537594200000001|c00017_nsc_w153_zarqa_1.wav|17.0
15|4|4.0369864|3.0862938000000004|3.2665125999999995|4.337704799999999|c00018_nsc_m235_matautu_1.wav|18.0
15|3|4.265875|4.4737216|3.8748|4.1917072|c00018_nsc_w244_pointenoire_1.wav|18.0
15|4|4.265875|3.8748|4.4070394|4.4737216|c00019_nsc_m207_birkirkara_1.wav|19.0
15|4|4.4737216|2.9959000000000002|3.6202734|4.337704799999999|c00019_nsc_w051_barcelona_1.wav|19.0
15|2|4.1917072|3.7064056000000005|3.7064056000000005|4.537594200000001|c00020_nsc_m006_rabat_1.wav|20.0
15|2|4.5985|2.8153296|2.6360968000000002|4.5985|c00020_nsc_w118_tarawa_1.wav|20.0
15|2|2.9959000000000002|3.5330608000000003|2.9959000000000002|4.4737216|c00021_nsc_m059_montecarlo_1.wav|21.0
15|3|3.7913002000000002|3.5330608000000003|3.6202734|4.5985|c00021_nsc_w057_sansalvador_1.wav|21.0
15|3|4.4737216|3.3560232|4.265875|2.4594592|c00022_nsc_m033_tighina_1.wav|22.0
15|2|4.337704799999999|3.2665125999999995|4.1917072|2.6360968000000002|c00022_nsc_w220_washingtondc_1.wav|22.0
15|2|3.9567478|3.444925|4.0369864|2.9055262|c00023_nsc_m164_canberra_1.wav|23.0
15|3|3.5330608000000003|2.7254674000000003|4.1153586|3.2665125999999995|c00023_nsc_w117_hamilton_1.wav|23.0
15|4|3.9567478|3.6202734|4.0369864|3.8748|c00024_nsc_m119_douglas_1.wav|24.0
15|3|3.5330608000000003|2.0374722000000003|4.265875|4.0369864|c00024_nsc_w101_northside_1.wav|24.0
15|2|2.1189999999999998|2.8153296|4.4070394|2.5473749999999997|c00025_nsc_m228_milan_1.wav|25.0
15|1|2.5473749999999997|3.7064056000000005|2.4594592|1.4614257999999998|c00025_nsc_w009_durres_1.wav|25.0
15|3|3.6202734|2.7254674000000003|4.4737216|2.9959000000000002|c00026_nsc_m242_ecatepec_1.wav|26.0
15|2|3.7064056000000005|2.3725065999999995|4.4070394|2.1189999999999998|c00026_nsc_w218_manzini_1.wav|26.0
15|3|4.337704799999999|3.7064056000000005|4.4737216|3.3560232|c00027_nsc_m233_buenosaires_1.wav|27.0
15|3|4.337704799999999|2.4594592|4.265875|3.176550400000001|c00027_nsc_w095_luanda_1.wav|27.0
15|2|3.8748|2.2021198|3.0862938000000004|3.9567478|c00028_nsc_m018_rotterdam_1.wav|28.0
15|2|3.176550400000001|3.2665125999999995|2.8153296|3.6202734|c00028_nsc_w103_kosice_1.wav|28.0
15|2|2.4594592|4.1153586|3.444925|3.0862938000000004|c00029_nsc_m021_dakhla_1.wav|29.0
15|3|3.5330608000000003|3.3560232|2.9959000000000002|3.7064056000000005|c00029_nsc_w170_ciudaddelacosta_1.wav|29.0
15|3|3.6202734|2.5473749999999997|3.6202734|4.265875|c00030_nsc_m114_istanbul_1.wav|30.0
15|3|3.2665125999999995|3.3560232|3.9567478|4.1917072|c00030_nsc_w113_dili_1.wav|30.0
15|1|2.5473749999999997|3.2665125999999995|4.1153586|2.4594592|c00031_nsc_m236_santaana_1.wav|31.0
15|2|2.4594592|2.6360968000000002|4.265875|2.4594592|c00031_nsc_w160_riga_1.wav|31.0
15|2|2.4594592|3.444925|3.8748|3.0862938000000004|c00032_nsc_m093_ganja_1.wav|32.0
15|2|2.5473749999999997|2.9959000000000002|4.1153586|2.8153296|c00032_nsc_w151_allsaints_1.wav|32.0
15|4|3.7913002000000002|2.8153296|4.5985|4.1917072|c00033_nsc_m154_london_1.wav|33.0
15|3|3.6202734|1.8040127999999997|4.4737216|4.0369864|c00033_nsc_w012_ngerulmud_1.wav|33.0
15|3|2.1189999999999998|2.2866744|3.8748|3.7913002000000002|c00034_nsc_m082_dubai_1.wav|34.0
15|3|2.2021198|2.8153296|4.537594200000001|4.0369864|c00034_nsc_w027_riffa_1.wav|34.0
15|3|3.7064056000000005|2.5473749999999997|2.9055262|4.0369864|c00035_nsc_m097_basseterre_1.wav|35.0
15|3|2.3725065999999995|3.2665125999999995|3.9567478|4.337704799999999|c00035_nsc_w015_francistown_1.wav|35.0
15|2|2.0374722000000003|2.9959000000000002|3.7064056000000005|4.0369864|c00036_nsc_m096_helsinki_1.wav|36.0
15|1|2.1189999999999998|2.2021198|3.7064056000000005|3.2665125999999995|c00036_nsc_w132_kiev_1.wav|36.0
15|2|3.9567478|3.7064056000000005|3.176550400000001|4.4070394|c00037_nsc_m177_baku_1.wav|37.0
15|2|3.6202734|2.9055262|2.9055262|4.1153586|c00037_nsc_w048_lome_1.wav|37.0
15|1|3.7064056000000005|3.176550400000001|1.730425|4.0369864|c00038_nsc_m243_saotome_1.wav|38.0
15|1|3.6202734|2.8153296|2.5473749999999997|3.9567478|c00038_nsc_w063_sanjuan_1.wav|38.0
15|3|2.6360968000000002|2.6360968000000002|3.6202734|4.337704799999999|c00039_nsc_m022_marseille_1.wav|39.0
15|3|3.9567478|2.2021198|2.9959000000000002|4.337704799999999|c00039_nsc_w187_vale_1.wav|39.0
15|3|3.3560232|3.2665125999999995|3.7913002000000002|4.1917072|c00040_nsc_m179_roseau_1.wav|40.0
15|3|3.5330608000000003|3.5330608000000003|4.537594200000001|4.1917072|c00040_nsc_w126_praia_1.wav|40.0
15|4|3.7913002000000002|2.7254674000000003|4.265875|4.4737216|c00041_nsc_m129_kuwaitcity_1.wav|41.0
15|4|3.2665125999999995|3.2665125999999995|4.5985|4.537594200000001|c00041_nsc_w105_beijing_1.wav|41.0
15|2|3.0862938000000004|3.6202734|3.0862938000000004|4.4737216|c00042_nsc_m184_gustavia_1.wav|42.0
15|2|3.2665125999999995|2.4594592|2.8153296|4.4070394|c00042_nsc_w110_gothenburg_1.wav|42.0
15|1|3.0862938000000004|2.8153296|1.730425|3.7064056000000005|c00043_nsc_m178_ouagadougou_1.wav|43.0
15|1|2.6360968000000002|2.9055262|2.2021198|3.176550400000001|c00043_nsc_w188_quito_1.wav|43.0
15|4|3.6202734|2.2866744|4.337704799999999|3.8748|c00044_nsc_m005_nicosia_1.wav|44.0
15|3|3.8748|2.7254674000000003|3.5330608000000003|4.1917072|c00044_nsc_w115_moscow_1.wav|44.0
15|3|3.2665125999999995|2.3725065999999995|3.8748|4.4070394|c00045_nsc_m199_eschsuralzette_1.wav|45.0
15|3|2.9055262|3.176550400000001|3.6202734|4.1153586|c00045_nsc_w217_honiara_1.wav|45.0
15|2|3.6202734|3.6202734|3.3560232|4.1917072|c00046_nsc_m264_stpeterport_1.wav|46.0
15|2|2.4594592|2.9959000000000002|3.3560232|3.9567478|c00046_nsc_w223_daugavpils_1.wav|46.0
15|3|2.9055262|3.7064056000000005|4.1153586|3.9567478|c00047_nsc_m166_hanoi_1.wav|47.0
15|3|3.0862938000000004|3.6202734|4.537594200000001|3.7913002000000002|c00047_nsc_w040_birmingham_1.wav|47.0
15|2|2.1189999999999998|3.2665125999999995|4.1917072|3.444925|c00048_nsc_m069_nanjing_1.wav|48.0
15|2|2.5473749999999997|2.6360968000000002|4.1153586|3.9567478|c00048_nsc_w066_saintlaurentdumaron_1.wav|48.0
15|1|2.2866744|2.5473749999999997|2.3725065999999995|3.3560232|c00049_nsc_m037_willemstad_1.wav|49.0
15|1|1.8040127999999997|2.8153296|2.5473749999999997|2.3725065999999995|c00049_nsc_w195_aljahra_1.wav|49.0
15|2|3.3560232|2.3725065999999995|2.1189999999999998|2.3725065999999995|c00050_nsc_m247_aleppo_1.wav|50.0
15|2|1.9576935999999998|2.3725065999999995|3.3560232|3.176550400000001|c00050_nsc_w162_dodoma_1.wav|50.0
15|2|2.7254674000000003|4.1917072|2.3725065999999995|3.2665125999999995|c00051_nsc_m058_alisabieh_1.wav|51.0
15|1|2.0374722000000003|2.8153296|3.9567478|1.8798214000000002|c00051_nsc_w073_bissau_1.wav|51.0
15|2|2.1189999999999998|2.3725065999999995|4.1917072|3.9567478|c00052_nsc_m194_harare_1.wav|52.0
15|2|1.9576935999999998|3.176550400000001|4.537594200000001|3.3560232|c00052_nsc_w032_cordoba_1.wav|52.0
15|2|1.730425|2.9055262|3.7064056000000005|3.0862938000000004|c00053_nsc_m254_karachi_1.wav|53.0
15|2|4.537594200000001|3.2665125999999995|4.537594200000001|3.176550400000001|c00053_nsc_w232_sydney_1.wav|53.0
15|2|1.6592152000000002|4.265875|2.9959000000000002|2.7254674000000003|c00054_nsc_m171_barentsburg_1.wav|54.0
15|2|1.5905405999999997|2.5473749999999997|4.337704799999999|2.9959000000000002|c00054_nsc_w083_vientiane_1.wav|54.0
15|1|1.4013|1.9576935999999998|4.265875|2.5473749999999997|c00055_nsc_m150_zinder_1.wav|55.0
15|1|1.5905405999999997|3.8748|4.1153586|3.2665125999999995|c00055_nsc_w049_manama_1.wav|55.0
15|2|1.730425|2.9959000000000002|4.265875|3.0862938000000004|c00056_nsc_m016_beirut_1.wav|56.0
15|2|2.4594592|2.6360968000000002|4.337704799999999|3.0862938000000004|c00056_nsc_w197_westisland_1.wav|56.0
15|5|4.1153586|2.7254674000000003|4.5985|4.265875|c00057_nsc_m255_stepanakert_1.wav|57.0
15|5|4.4070394|2.8153296|4.5985|4.537594200000001|c00057_nsc_w104_kathmandu_1.wav|57.0
15|1|4.1917072|2.7254674000000003|1.4614257999999998|4.265875|c00058_nsc_m176_nouadhibou_1.wav|58.0
15|1|3.7064056000000005|2.3725065999999995|1.5245584|4.0369864|c00058_nsc_w011_jerusalem_1.wav|58.0
15|3|3.9567478|2.6360968000000002|4.5985|4.1917072|c00059_nsc_m280_skopje_1.wav|59.0
15|2|3.5330608000000003|2.2866744|4.1153586|4.4737216|c00059_nsc_w107_garapan_1.wav|59.0
15|1|3.6202734|2.9959000000000002|1.4614257999999998|4.0369864|c00060_nsc_m202_oslo_1.wav|60.0
15|1|2.9959000000000002|3.3560232|1.5245584|3.8748|c00060_nsc_w241_auckland_1.wav|60.0
16|5|4.6562818|4.5985|4.5985|4.5985|c00001_nsc_m019_banjul_1.wav|1.0
16|5|4.5985|4.5985|4.537594200000001|4.5985|c00001_nsc_w163_valletta_1.wav|1.0
16|4|2.6360968000000002|4.1153586|4.1917072|4.337704799999999|c00002_nsc_m198_khujand_1.wav|2.0
16|3|2.4594592|4.0369864|4.1917072|4.337704799999999|c00002_nsc_w084_papeete_1.wav|2.0
16|1|1.5905405999999997|1.730425|3.8748|4.337704799999999|c00003_nsc_m080_saipan_1.wav|3.0
16|1|1.4013|1.730425|1.730425|4.337704799999999|c00003_nsc_w099_arequipa_1.wav|3.0
16|3|3.7064056000000005|3.8748|2.9959000000000002|2.1189999999999998|c00004_nsc_m023_malabo_1.wav|4.0
16|4|4.4070394|4.1917072|4.1153586|2.0374722000000003|c00004_nsc_w046_gitarama_1.wav|4.0
16|5|4.5985|4.537594200000001|4.265875|1.9576935999999998|c00005_nsc_m165_fivecays_1.wav|5.0
16|2|2.9959000000000002|3.9567478|3.8748|2.2021198|c00005_nsc_w142_phnompenh_1.wav|5.0
16|4|4.337704799999999|4.337704799999999|4.337704799999999|4.337704799999999|c00006_nsc_m020_edinburghofthesevenseas_1.wav|6.0
16|4|4.4737216|4.4737216|4.4737216|4.0369864|c00006_nsc_w145_portlouis_1.wav|6.0
16|5|4.5985|4.5985|4.5985|4.5985|c00007_nsc_m253_yangon_1.wav|7.0
16|3|2.3725065999999995|2.9959000000000002|2.4594592|4.5985|c00007_nsc_w181_hongkong_1.wav|7.0
16|1|1.9576935999999998|2.9959000000000002|1.8040127999999997|3.5330608000000003|c00008_nsc_m091_tiraspol_1.wav|8.0
16|2|1.9576935999999998|2.2866744|1.6592152000000002|3.7913002000000002|c00008_nsc_w002_moundou_1.wav|8.0
16|2|2.4594592|4.6562818|2.2021198|4.1153586|c00009_nsc_m086_kualalumpur_1.wav|9.0
16|4|4.537594200000001|4.4070394|4.4070394|4.4070394|c00009_nsc_w017_brazzaville_1.wav|9.0
16|2|2.4594592|1.730425|2.9959000000000002|4.1917072|c00010_nsc_m122_koror_1.wav|10.0
16|2|3.176550400000001|3.8748|2.9959000000000002|4.1917072|c00010_nsc_w161_vaitele_1.wav|10.0
16|2|2.8153296|3.6202734|2.2021198|3.8748|c00011_nsc_m158_monrovia_1.wav|11.0
16|4|3.7064056000000005|2.3725065999999995|3.7913002000000002|3.7913002000000002|c00011_nsc_w140_telaviv_1.wav|11.0
16|5|4.5985|4.5985|4.5985|4.5985|c00012_nsc_m070_athens_1.wav|12.0
16|5|4.5985|4.5985|4.5985|4.5985|c00012_nsc_w144_mindelo_1.wav|12.0
16|5|4.5985|4.5985|4.5985|4.5985|c00013_nsc_m190_chisinau_1.wav|13.0
16|5|4.5985|4.5985|4.5985|4.5985|c00013_nsc_w172_nuuk_1.wav|13.0
16|5|4.4737216|4.337704799999999|4.4070394|4.5985|c00014_nsc_m234_oranjestad_1.wav|14.0
16|5|4.537594200000001|4.537594200000001|4.537594200000001|4.537594200000001|c00014_nsc_w047_paris_1.wav|14.0
16|2|3.176550400000001|2.6360968000000002|2.9959000000000002|3.8748|c00015_nsc_m090_riyadh_1.wav|15.0
16|4|4.1917072|3.8748|4.4737216|4.1917072|c00015_nsc_w209_daressalaam_1.wav|15.0
16|2|1.9576935999999998|1.6592152000000002|1.9576935999999998|2.9959000000000002|c00016_nsc_m106_zurich_1.wav|16.0
16|1|2.4594592|1.4013|1.4013|4.0369864|c00016_nsc_w087_sarajevo_1.wav|16.0
16|5|4.5985|4.5985|4.5985|4.5985|c00017_nsc_m147_vilnius_1.wav|17.0
16|4|4.1153586|4.1153586|4.1153586|3.7064056000000005|c00017_nsc_w153_zarqa_1.wav|17.0
16|4|4.537594200000001|4.5985|4.537594200000001|4.0369864|c00018_nsc_m235_matautu_1.wav|18.0
16|3|4.337704799999999|2.8153296|4.337704799999999|4.0369864|c00018_nsc_w244_pointenoire_1.wav|18.0
16|4|4.537594200000001|4.537594200000001|4.537594200000001|4.1917072|c00019_nsc_m207_birkirkara_1.wav|19.0
16|5|4.5985|4.5985|4.5985|4.5985|c00019_nsc_w051_barcelona_1.wav|19.0
16|1|1.4013|1.4013|1.4013|3.5330608000000003|c00020_nsc_m006_rabat_1.wav|20.0
16|3|2.9959000000000002|2.5473749999999997|2.9959000000000002|4.1917072|c00020_nsc_w118_tarawa_1.wav|20.0
16|1|1.5245584|1.3443382000000001|1.6592152000000002|3.9567478|c00021_nsc_m059_montecarlo_1.wav|21.0
16|1|1.730425|1.730425|1.730425|3.8748|c00021_nsc_w057_sansalvador_1.wav|21.0
16|1|2.9959000000000002|3.7064056000000005|4.265875|1.1124912|c00022_nsc_m033_tighina_1.wav|22.0
16|2|2.9959000000000002|2.9959000000000002|2.9959000000000002|1.151275|c00022_nsc_w220_washingtondc_1.wav|22.0
16|2|2.9959000000000002|2.9959000000000002|4.4070394|1.151275|c00023_nsc_m164_canberra_1.wav|23.0
16|5|4.5985|4.5985|4.5985|1.1940087999999998|c00023_nsc_w117_hamilton_1.wav|23.0
16|4|3.7913002000000002|2.6360968000000002|4.4070394|3.6202734|c00024_nsc_m119_douglas_1.wav|24.0
16|3|2.9959000000000002|2.9959000000000002|2.6360968000000002|2.3725065999999995|c00024_nsc_w101_northside_1.wav|24.0
16|2|2.4594592|3.8748|2.9959000000000002|1.2405354000000002|c00025_nsc_m228_milan_1.wav|25.0
16|1|2.9959000000000002|1.730425|2.2021198|1.151275|c00025_nsc_w009_durres_1.wav|25.0
16|2|2.9959000000000002|2.9959000000000002|4.5985|1.151275|c00026_nsc_m242_ecatepec_1.wav|26.0
16|2|2.9959000000000002|2.9959000000000002|4.1153586|1.1124912|c00026_nsc_w218_manzini_1.wav|26.0
16|4|4.4737216|4.5985|3.176550400000001|3.9567478|c00027_nsc_m233_buenosaires_1.wav|27.0
16|3|3.8748|2.9959000000000002|4.5985|3.176550400000001|c00027_nsc_w095_luanda_1.wav|27.0
16|1|1.4013|1.4013|2.2866744|3.444925|c00028_nsc_m018_rotterdam_1.wav|28.0
16|1|1.4013|1.4013|1.4013|3.2665125999999995|c00028_nsc_w103_kosice_1.wav|28.0
16|2|2.4594592|4.1153586|2.9959000000000002|3.5330608000000003|c00029_nsc_m021_dakhla_1.wav|29.0
16|3|2.9959000000000002|3.8748|4.5985|1.1940087999999998|c00029_nsc_w170_ciudaddelacosta_1.wav|29.0
16|3|2.6360968000000002|2.6360968000000002|1.9576935999999998|4.337704799999999|c00030_nsc_m114_istanbul_1.wav|30.0
16|2|2.2866744|1.4013|1.9576935999999998|4.0369864|c00030_nsc_w113_dili_1.wav|30.0
16|2|2.9055262|1.6592152000000002|1.4013|1.151275|c00031_nsc_m236_santaana_1.wav|31.0
16|2|2.9959000000000002|2.9959000000000002|4.5985|1.1124912|c00031_nsc_w160_riga_1.wav|31.0
16|1|2.9959000000000002|2.9959000000000002|2.9959000000000002|1.1124912|c00032_nsc_m093_ganja_1.wav|32.0
16|1|2.9959000000000002|2.2866744|2.9959000000000002|1.1124912|c00032_nsc_w151_allsaints_1.wav|32.0
16|3|4.1917072|4.265875|4.5985|3.444925|c00033_nsc_m154_london_1.wav|33.0
16|3|4.5985|4.5985|4.5985|3.6202734|c00033_nsc_w012_ngerulmud_1.wav|33.0
16|4|4.5985|4.5985|4.5985|4.5985|c00034_nsc_m082_dubai_1.wav|34.0
16|2|3.7064056000000005|2.4594592|3.8748|3.8748|c00034_nsc_w027_riffa_1.wav|34.0
16|2|2.6360968000000002|3.8748|2.1189999999999998|4.1917072|c00035_nsc_m097_basseterre_1.wav|35.0
16|3|4.1917072|4.1917072|2.4594592|3.7064056000000005|c00035_nsc_w015_francistown_1.wav|35.0
16|1|1.5245584|1.4013|1.2405354000000002|2.9959000000000002|c00036_nsc_m096_helsinki_1.wav|36.0
16|1|2.9959000000000002|1.6592152000000002|1.5245584|3.176550400000001|c00036_nsc_w132_kiev_1.wav|36.0
16|1|1.4013|1.4013|1.4013|4.1917072|c00037_nsc_m177_baku_1.wav|37.0
16|1|1.6592152000000002|1.9576935999999998|1.4614257999999998|3.8748|c00037_nsc_w048_lome_1.wav|37.0
16|1|1.8798214000000002|1.2906976|1.2906976|3.8748|c00038_nsc_m243_saotome_1.wav|38.0
16|1|1.151275|1.151275|1.151275|3.8748|c00038_nsc_w063_sanjuan_1.wav|38.0
16|1|2.9959000000000002|1.6592152000000002|1.2906976|4.0369864|c00039_nsc_m022_marseille_1.wav|39.0
16|1|2.4594592|2.1189999999999998|1.6592152000000002|4.337704799999999|c00039_nsc_w187_vale_1.wav|39.0
16|3|4.5985|4.5985|4.5985|4.1917072|c00040_nsc_m179_roseau_1.wav|40.0
16|2|1.8040127999999997|1.8040127999999997|2.9959000000000002|4.337704799999999|c00040_nsc_w126_praia_1.wav|40.0
16|5|4.5985|4.5985|4.5985|4.5985|c00041_nsc_m129_kuwaitcity_1.wav|41.0
16|5|4.5985|4.5985|4.5985|4.5985|c00041_nsc_w105_beijing_1.wav|41.0
16|1|1.4013|1.4013|1.4013|3.9567478|c00042_nsc_m184_gustavia_1.wav|42.0
16|1|2.4594592|2.1189999999999998|2.1189999999999998|3.7064056000000005|c00042_nsc_w110_gothenburg_1.wav|42.0
16|1|1.4013|1.4013|1.4013|1.4013|c00043_nsc_m178_ouagadougou_1.wav|43.0
16|1|1.5245584|2.1189999999999998|2.1189999999999998|3.8748|c00043_nsc_w188_quito_1.wav|43.0
16|5|4.5985|4.5985|4.5985|4.5985|c00044_nsc_m005_nicosia_1.wav|44.0
16|2|2.9959000000000002|2.9959000000000002|1.9576935999999998|4.5985|c00044_nsc_w115_moscow_1.wav|44.0
16|2|2.9959000000000002|2.2866744|2.9959000000000002|2.9959000000000002|c00045_nsc_m199_eschsuralzette_1.wav|45.0
16|2|2.9959000000000002|2.2866744|2.1189999999999998|3.8748|c00045_nsc_w217_honiara_1.wav|45.0
16|1|3.0862938000000004|4.853025000000001|1.1940087999999998|4.853025000000001|c00046_nsc_m264_stpeterport_1.wav|46.0
16|1|2.9959000000000002|4.4737216|1.9576935999999998|3.8748|c00046_nsc_w223_daugavpils_1.wav|46.0
16|1|4.0369864|2.9055262|1.8040127999999997|3.6202734|c00047_nsc_m166_hanoi_1.wav|47.0
16|3|3.7064056000000005|2.6360968000000002|4.4737216|4.1153586|c00047_nsc_w040_birmingham_1.wav|47.0
16|1|4.0369864|1.9576935999999998|3.0862938000000004|3.8748|c00048_nsc_m069_nanjing_1.wav|48.0
16|4|4.5985|4.5985|4.5985|4.5985|c00048_nsc_w066_saintlaurentdumaron_1.wav|48.0
16|2|2.5473749999999997|1.8040127999999997|1.8040127999999997|3.7913002000000002|c00049_nsc_m037_willemstad_1.wav|49.0
16|1|2.1189999999999998|2.1189999999999998|2.1189999999999998|3.8748|c00049_nsc_w195_aljahra_1.wav|49.0
16|2|2.4594592|2.4594592|2.2021198|3.8748|c00050_nsc_m247_aleppo_1.wav|50.0
16|3|2.6360968000000002|3.7913002000000002|4.537594200000001|3.3560232|c00050_nsc_w162_dodoma_1.wav|50.0
16|2|2.2866744|2.1189999999999998|2.2866744|1.8040127999999997|c00051_nsc_m058_alisabieh_1.wav|51.0
16|2|2.9959000000000002|1.9576935999999998|2.9959000000000002|1.4614257999999998|c00051_nsc_w073_bissau_1.wav|51.0
16|3|2.8153296|4.337704799999999|4.1917072|4.1917072|c00052_nsc_m194_harare_1.wav|52.0
16|2|2.9959000000000002|3.176550400000001|3.8748|4.337704799999999|c00052_nsc_w032_cordoba_1.wav|52.0
